rating,review,recommended,pros,cons
4,Fun if you're a people person,True,Co workers were great and worked well as a team. Bonus were nice too,Have to deal with unruly clients at times.
4,Good place,True,"Learning opportunities is good, co-worker is smart and can learn from each other","Not stable, people are leaving a lot"
5,Good Place to be in,True,"Work environment, Friendly people, Work/Life Balance","Job Security, was laid off abruptly."
5,Great Employer,True,Very customer and employee tech focused,Unorganized about start date due to covid
5,great company,True,"great team, great mentors and fun atmosphere","crm processes could be better, and general business functions"
3,Very good app,True,"Simple, easy, organized this app is very good",Love it but ask too many questions little annoying
3,"Expect to work very hard, it ok.",True,"Perks are good, pay average","Politics are intense, and don't expect team work."
4,Quickly maturing,True,"- Good work-life balance

- Opportunities for growth","- Culture has changed a lot over the past few years, less hustle"
5,Great place to work,True,"Work-life balance, smart colleagues, good company","Compensation seems low compared to other tech companies, the entry bar seems to have gone down over time"
2,Poor work life balance,True,Great benefits but that's about it,"Poor work life balance, micro managing, you only get places if you're the 'in crowd'."
5,One of the best company to work for!,True,"You will get to work with one of the most talented bunch of people.

Flexible work hours and friendly peer group.

Great projects at every level of employment.

Great Compensation!",Work from home can sometimes leads to work life imbalance.
5,Awesome Place to Work,True,"1. Great Worklife Balance

2. Good Compensation

3. Good Benefits 

4. Smart peers","1. Job Uncertainty, too many layoffs recently"
5,Good,True,Very independiente and cooperative peers,Hard to mové UP or be promoted
4,General review,True,"Exciting projects

Good compensation 

Great team collaboration","Aggressive schedule, misalignment in priority, luck of experience"
5,Good perks &amp; Considerable salary,True,"Smart colleagues, nice &amp; inclusive, flexible working hours","Definitely elitism, stressed working environment"
5,Uber eats rider,True,you can work hours to suit you,can only work when people are ordering food
5,Best to start your career with,True,"Incentives, work environment, employee satisfaction be 4 star",lesser Base pay as compared to others
5,The best place you can work at,True,"Team Support, Management Support, and Work environment",I could not think of
4,Good place to work; mission-driven,True,People generally want to help drivers and couriers earn a living,"Public perception of the company is way off base, and quite demoralizing (even though incorrect)"
3,Delivery Driver,True,$20-25/hr on average during peak hours,Off hours don't pay or tip well
5,Originally 4 yrs ago I really loved partnering with UBER,True,You ate in control of your own time schedule,Very long hours to make lower than the min wage
4,Decent job,True,"Flexible hours

Make as much as you want","Wear and tear

Sometimes crazy people"
4,"Driver, customer service representative",True,"Until the lockdown, UBER and Lyft provided Independent Contractors such as myself and opportunity to provide great service for my customers and an excellent living.",No telling who was riding with me
4,Uber,True,Flexible schedule with decent earnings.,Not consistent income no benefit
3,tough job,True,work your own hours each day up to 12 if you want,Uber does not support drivers who have good ratings when bad reviews come in that are not true so they can get free rides
3,Very good,True,Work the hours you wanna work,Not always there's work and need to very patient
5,Great team and good culture,True,Teams are super capable. People are all self starters and have a strong sense of ownership.,Pay is not super great
4,Good enviroment,True,Team work and good infrastructure,Schedules were a bit caothic
3,Not stable,True,"technology, nice colleague, good pay","not stable, there are many layoff"
3,Laidoff,True,"community, benefits, salary, work from home",stability is not something there
3,"Great people, poor vision",True,"- Salary &amp; benefits

- Employees are excellent in their field","- Slow decision making

- Lacks customer focus"
