,0,1,2,3,4,5,6,7
12299,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12300,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12301,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12302,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12303,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12304,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12305,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12306,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12307,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone
12326,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12327,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12328,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12329,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12330,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12331,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12332,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12333,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12334,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12335,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12336,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12337,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12338,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12339,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12340,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12341,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12342,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12343,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12344,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12345,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12346,Earthquake,Bats,Princess,Firecracker,Wall Breakers,Mini P.E.K.K.A,Goblin Drill,Mortar
12347,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12348,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12349,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12350,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
12361,Knight,Electro Spirit,Tesla,Rocket,Goblin Barrel,Goblin Gang,Princess,The Log
12362,Rascals,Prince,Dart Goblin,Rocket,Goblin Barrel,Guards,Princess,The Log
12363,Rascals,Prince,Dart Goblin,Rocket,Goblin Barrel,Guards,Princess,The Log
12364,Rascals,Prince,Dart Goblin,Rocket,Goblin Barrel,Guards,Princess,The Log
12365,Rascals,Prince,Dart Goblin,Rocket,Goblin Barrel,Guards,Princess,The Log
12368,Minion Horde,Tornado,Balloon,Electro Wizard,Giant Skeleton,Lumberjack,The Log,Fireball
12373,Electro Wizard,Dark Prince,Prince,Mega Minion,Fireball,Giant,Zap,Miner
12378,Valkyrie,Electro Spirit,Tesla,Rocket,Goblin Barrel,Guards,Princess,The Log
12379,Valkyrie,Electro Spirit,Tesla,Rocket,Goblin Barrel,Guards,Princess,The Log
12380,Valkyrie,Electro Spirit,Tesla,Rocket,Goblin Barrel,Guards,Princess,The Log
12381,Valkyrie,Electro Spirit,Tesla,Rocket,Goblin Barrel,Guards,Princess,The Log
12382,Rascals,Prince,Dart Goblin,Rocket,Goblin Barrel,Guards,Princess,The Log
12383,Rascals,Prince,Dart Goblin,Rocket,Goblin Barrel,Guards,Princess,The Log
12384,Knight,Baby Dragon,Barbarian Barrel,Graveyard,Poison,Ice Wizard,Tornado,Goblin Cage
12385,Knight,Baby Dragon,Barbarian Barrel,Graveyard,Poison,Ice Wizard,Tornado,Goblin Cage
12386,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12387,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12388,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12397,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12398,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12399,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12400,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12401,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12402,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12403,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12404,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12405,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12406,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12407,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12408,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12409,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12410,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
12411,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12412,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12413,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12414,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12415,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12416,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12417,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12418,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12419,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12420,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12421,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12422,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12425,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12426,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12427,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12428,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12429,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12430,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12431,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12432,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12433,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12434,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12435,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12436,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12437,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12438,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12439,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12440,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12441,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12442,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12443,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12444,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12445,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12446,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12447,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12450,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12451,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12452,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12453,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12454,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12455,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12456,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12457,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12458,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12459,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12460,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
12461,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12462,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12463,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12464,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12465,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12466,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12467,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12468,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12469,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12470,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12471,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12472,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12473,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12474,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12475,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12476,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12477,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12478,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12479,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12480,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12481,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12482,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12483,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12484,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion
12485,Hog Rider,Archers,Tesla,Earthquake,Mini P.E.K.K.A,The Log,Guards,Ice Golem
12508,Skeletons,Hog Rider,Ice Golem,Ice Spirit,Cannon,Musketeer,Fireball,The Log
12511,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12512,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12513,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12514,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12515,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12516,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12517,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12518,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12519,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12520,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12521,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12522,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12523,Royal Giant,Mega Minion,Guards,Tombstone,Archer Queen,Prince,The Log,Lightning
12524,Royal Giant,Mega Minion,Guards,Goblin Cage,Archer Queen,Prince,The Log,Fireball
12525,Royal Giant,Mega Minion,Guards,Goblin Cage,Archer Queen,Prince,The Log,Fireball
12526,Royal Giant,Mega Minion,Guards,Goblin Cage,Archer Queen,Prince,The Log,Fireball
12527,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12528,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12529,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12530,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12531,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12532,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12533,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12534,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12535,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight
12536,Hog Rider,Skeletons,Earthquake,The Log,Fire Spirit,Firecracker,Tesla,Valkyrie
12537,Bowler,Fireball,Goblin Barrel,The Log,Mirror,Minion Horde,Furnace,Rascals
12538,Royal Delivery,The Log,Skeletons,Miner,Fire Spirit,Tesla,Poison,Golden Knight
12539,Hunter,Golden Knight,Battle Ram,Royal Ghost,Barbarian Barrel,Ice Golem,Elixir Collector,Three Musketeers
12540,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12541,The Log,X-Bow,Fireball,Tesla,Royal Recruits,Musketeer,Archers,Skeletons
12542,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12543,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12544,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12545,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12548,Bowler,Fireball,Goblin Barrel,The Log,Mirror,Minion Horde,Furnace,Rascals
12549,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12550,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12551,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12552,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12553,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12554,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12555,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12556,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12557,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12558,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12559,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12560,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12561,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12562,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12563,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12564,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12565,Golden Knight,Electro Wizard,Golem,Lightning,Prince,Baby Dragon,Barbarian Barrel,Mega Minion
12566,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12567,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12568,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12569,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12570,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12571,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12572,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12573,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12574,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12575,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12576,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12577,Skeletons,Rocket,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12578,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12579,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12580,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12581,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12582,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12583,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12584,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12585,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12586,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12587,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12588,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12589,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12590,Skeletons,Fireball,Archers,Electro Spirit,Knight,The Log,X-Bow,Tesla
12591,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12592,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12593,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12594,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12595,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12596,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12597,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12598,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12599,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12600,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12601,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12602,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12603,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12604,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12605,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12606,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12607,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12608,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12609,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Golden Knight,Royal Giant
12610,Royal Giant,Mega Minion,Golden Knight,Electro Spirit,Mother Witch,Fisherman,Lightning,Barbarian Barrel
12611,Royal Giant,Mega Minion,Golden Knight,Electro Spirit,Mother Witch,Fisherman,Lightning,Barbarian Barrel
12612,Royal Giant,Mega Minion,Golden Knight,Electro Spirit,Mother Witch,Fisherman,Lightning,Barbarian Barrel
12613,Royal Giant,Mega Minion,Golden Knight,Electro Spirit,Mother Witch,Fisherman,Lightning,Barbarian Barrel
12614,Royal Giant,Mega Minion,Golden Knight,Electro Spirit,Mother Witch,Fisherman,Lightning,Barbarian Barrel
12615,Royal Giant,Mega Minion,Golden Knight,Electro Spirit,Mother Witch,Fisherman,Lightning,Barbarian Barrel
12616,Lava Hound,Mega Minion,Zap,Fireball,Balloon,Skeleton Dragons,Guards,Tombstone
12617,Lava Hound,Mega Minion,Zap,Fireball,Balloon,Skeleton Dragons,Guards,Tombstone
12618,Lava Hound,Mega Minion,Zap,Fireball,Balloon,Skeleton Dragons,Guards,Tombstone
12619,Lava Hound,Mega Minion,Zap,Fireball,Balloon,Skeleton Dragons,Guards,Tombstone
12620,Lava Hound,Mega Minion,Zap,Fireball,Balloon,Skeleton Dragons,Guards,Tombstone
12621,Lava Hound,Mega Minion,Zap,Fireball,Balloon,Skeleton Dragons,Guards,Tombstone
12622,Lava Hound,Mega Minion,Zap,Fireball,Balloon,Skeleton Dragons,Guards,Tombstone
12623,Lava Hound,Mega Minion,Zap,Fireball,Balloon,Skeleton Dragons,Guards,Tombstone
